Wikidata_URI15	FICE	College_name	State	Type	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	rating	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	DBpedia_URI	label	label_comp	id	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q5126318	1170	Claremont McKenna College	CA	IIB	716	516	411.0	601	892	661	510.0	751	36	16	12	2	67	http://dbpedia.org/resource/Claremont_McKenna_College	high	high	58	http://dbpedia.org/resource/Claremont_McKenna_College	http://yago-knowledge.org/resource/Claremont_McKenna_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MMFZGK3LPNZ2F6TLDJNSW43TBL5BW63DMMVTWK===
http://www.wikidata.org/entity/Q12236173	1171	Harvey Mudd College	CA	IIB	771	579	454.0	638	961	739	588.0	805	34	14	20	0	68	http://dbpedia.org/resource/Harvey_Mudd_College	high	high	59	http://dbpedia.org/resource/Harvey_Mudd_College	http://yago-knowledge.org/resource/Harvey_Mudd_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOJ3GK6K7JV2WIZC7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q7199570	1172	Pitzer College	CA	IIB	652	439	381.0	547	824	572	482.0	695	31	10	13	0	54	http://dbpedia.org/resource/Pitzer_College	high	high	60	http://dbpedia.org/resource/Pitzer_College	http://yago-knowledge.org/resource/Pitzer_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDJOR5GK4S7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q7227384	1173	Pomona College	CA	IIB	730	525	417.0	566	909	658	530.0	708	60	52	40	7	161	http://dbpedia.org/resource/Pomona_College	high	high	61	http://dbpedia.org/resource/Pomona_College	http://yago-knowledge.org/resource/Pomona_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPNVXW4YK7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q10664609	1174	Scripps College	CA	IIB	611	458	372.0	511	776	588	495.0	658	28	10	15	1	54	http://dbpedia.org/resource/Scripps_College	high	high	62	http://dbpedia.org/resource/Scripps_College	http://yago-knowledge.org/resource/Scripps_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3DOJUXA4DTL5BW63DMMVTWK===
http://www.wikidata.org/entity/Q7063504	1179	College of Notre Dame	CA	IIB	524	421	374.0	448	630	503	443.0	535	25	16	15	3	59	http://dbpedia.org/resource/Notre_Dame_of_Maryland_University	medium	medium	63	http://dbpedia.org/resource/Notre_Dame_of_Maryland_University	http://yago-knowledge.org/resource/Notre_Dame_of_Maryland_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPORZGKX2EMFWWKX3PMZPU2YLSPFWGC3TEL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q5885852	1183	Holy Names College	CA	IIB	484	394	275.0	368	542	443	311.0	413	10	22	18	1	51	http://dbpedia.org/resource/Holy_Names_University	medium	low	64	http://dbpedia.org/resource/Holy_Names_University	http://yago-knowledge.org/resource/Holy_Names_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPNR4V6TTBNVSXGX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q8214783	1216	University of La Verne	CA	IIA	482	392	326.0	401	602	478	396.0	494	41	28	41	0	110	http://dbpedia.org/resource/University_of_La_Verne	medium	medium	65	http://dbpedia.org/resource/University_of_La_Verne	http://yago-knowledge.org/resource/University_of_La_Verne	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUYYK7KZSXE3TF
http://www.wikidata.org/entity/Q638859	1238	Mills College	CA	IIA	593	461	407.0	492	737	571	507.0	612	28	16	23	2	70	http://dbpedia.org/resource/Mills_College	medium	high	66	http://dbpedia.org/resource/Mills_College	http://yago-knowledge.org/resource/Mills_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJNRWHGX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q1346110	1249	Occidental College	CA	IIB	624	469	388.0	490	806	593	482.0	621	49	42	33	15	139	http://dbpedia.org/resource/Occidental_College	medium	high	67	http://dbpedia.org/resource/Occidental_College	http://yago-knowledge.org/resource/Occidental_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3DMNUWIZLOORQWYX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q3360203	1258	Pacific Union College	CA	IIB	362	333	315.0	336	441	398	376.0	403	40	17	41	4	102	http://dbpedia.org/resource/Pacific_Union_College	low	low	68	http://dbpedia.org/resource/Pacific_Union_College	http://yago-knowledge.org/resource/Pacific_Union_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBMNUWM2LDL5KW42LPNZPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q7208069	1262	Point Loma Nazarene College	CA	IIB	507	393	358.0	429	637	523	468.0	549	43	21	23	7	94	http://dbpedia.org/resource/Point_Loma_Nazarene_University	medium	medium	69	http://dbpedia.org/resource/Point_Loma_Nazarene_University	http://yago-knowledge.org/resource/Point_Loma_Nazarene_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPNFXHIX2MN5WWCX2OMF5GC4TFNZSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q117876	1264	Pepperdine University	CA	IIA	715	561	511.0	637	930	737	645.0	829	130	72	22	7	231	http://dbpedia.org/resource/Pepperdine_University	high	high	70	http://dbpedia.org/resource/Pepperdine_University	http://yago-knowledge.org/resource/Pepperdine_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFOBYGK4TENFXGKX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q7401829	1302	Saint Mary's College of California	CA	IIA	614	494	404.0	500	754	616	497.0	618	38	55	42	0	135	http://dbpedia.org/resource/Saint_Mary's_College_of_California	high	high	71	http://dbpedia.org/resource/Saint_Mary's_College_of_California	http://yago-knowledge.org/resource/Saint_Mary's_College_of_California	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHIX2NMFZHSJ3TL5BW63DMMVTWKX3PMZPUGYLMNFTG64TONFQQ====
http://www.wikidata.org/entity/Q41506	1305	Stanford University	CA	I	952	658	519.0	824	1144	814	653.0	1000	533	139	145	0	834	http://dbpedia.org/resource/Stanford_University	high	high	72	http://dbpedia.org/resource/Stanford_University	http://yago-knowledge.org/resource/Stanford_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMFXGM33SMRPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q168756	1312	University of California-Berkeley	CA	I	764	513	433.0	650	939	631	533.0	799	834	229	209	0	1346	http://dbpedia.org/resource/University_of_California,_Berkeley	high	high	73	http://dbpedia.org/resource/University_of_California,_Berkeley	http://yago-knowledge.org/resource/University_of_California,_Berkeley	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2CMVZGWZLMMV4Q====
http://www.wikidata.org/entity/Q129421	1313	University of California-Davis	CA	I	683	478	404.0	561	840	588	496.0	689	535	190	234	0	1072	http://dbpedia.org/resource/University_of_California,_Davis	high	high	74	http://dbpedia.org/resource/University_of_California,_Davis	http://yago-knowledge.org/resource/University_of_California,_Davis	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2EMF3GS4Y=
http://www.wikidata.org/entity/Q868421	1314	University of California-Irvine	CA	I	708	488	423.0	574	870	599	520.0	705	319	161	138	0	673	http://dbpedia.org/resource/University_of_California,_Irvine	high	high	75	http://dbpedia.org/resource/University_of_California,_Irvine	http://yago-knowledge.org/resource/University_of_California,_Irvine	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2JOJ3GS3TF
http://www.wikidata.org/entity/Q174710	1315	University of California-Los Angeles	CA	I	741	497	421.0	609	910	611	517.0	748	817	267	298	0	1499	http://dbpedia.org/resource/University_of_California,_Los_Angeles	high	high	76	http://dbpedia.org/resource/University_of_California,_Los_Angeles	http://yago-knowledge.org/resource/University_of_California,_Los_Angeles	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2MN5ZV6QLOM5SWYZLT
http://www.wikidata.org/entity/Q1075148	1316	University of California-Riverside	CA	I	670	461	390.0	514	824	567	479.0	632	183	80	140	0	441	http://dbpedia.org/resource/University_of_California,_Riverside	high	high	77	http://dbpedia.org/resource/University_of_California,_Riverside	http://yago-knowledge.org/resource/University_of_California,_Riverside	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2SNF3GK4TTNFSGK===
http://www.wikidata.org/entity/Q622664	1317	University of California-San Diego	CA	I	723	487	401.0	595	888	598	493.0	732	405	147	130	0	734	http://dbpedia.org/resource/University_of_California,_San_Diego	high	high	78	http://dbpedia.org/resource/University_of_California,_San_Diego	http://yago-knowledge.org/resource/University_of_California,_San_Diego	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2TMFXF6RDJMVTW6===
http://www.wikidata.org/entity/Q1061104	1319	University of California-San Francisco	CA	I	624	449	380.0	520	767	552	467.0	639	154	83	74	0	314	http://dbpedia.org/resource/University_of_California,_San_Francisco	high	high	79	http://dbpedia.org/resource/University_of_California,_San_Francisco	http://yago-knowledge.org/resource/University_of_California,_San_Francisco	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2TMFXF6RTSMFXGG2LTMNXQ====
http://www.wikidata.org/entity/Q263064	1320	University of California-Santa Barbara	CA	I	712	473	401.0	578	875	581	493.0	711	371	125	145	0	694	http://dbpedia.org/resource/University_of_California,_Santa_Barbara	high	high	80	http://dbpedia.org/resource/University_of_California,_Santa_Barbara	http://yago-knowledge.org/resource/University_of_California,_Santa_Barbara	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2TMFXHIYK7IJQXEYTBOJQQ====
http://www.wikidata.org/entity/Q1047293	1321	University of California-Santa Cruz	CA	I	677	464	391.0	537	832	570	481.0	660	186	93	92	0	413	http://dbpedia.org/resource/University_of_California,_Santa_Cruz	high	high	81	http://dbpedia.org/resource/University_of_California,_Santa_Cruz	http://yago-knowledge.org/resource/University_of_California,_Santa_Cruz	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUGYLMNFTG64TONFQSYX2TMFXHIYK7INZHK6Q=
http://www.wikidata.org/entity/Q1270831	1322	University of Redlands	CA	IIA	566	468	406.0	488	716	592	495.0	610	49	19	39	0	109	http://dbpedia.org/resource/University_of_Redlands	medium	high	82	http://dbpedia.org/resource/University_of_Redlands	http://yago-knowledge.org/resource/University_of_Redlands	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVEZLENRQW4ZDT
http://www.wikidata.org/entity/Q1887879	1325	University of San Francisco	CA	IIA	617	486	405.0	514	811	644	538.0	680	129	59	80	19	287	http://dbpedia.org/resource/University_of_San_Francisco	high	high	83	http://dbpedia.org/resource/University_of_San_Francisco	http://yago-knowledge.org/resource/University_of_San_Francisco	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVGYLOL5DHEYLOMNUXGY3P
http://www.wikidata.org/entity/Q992830	1326	Santa Clara University	CA	IIA	763	555	487.0	578	938	704	624.0	729	85	117	90	0	324	http://dbpedia.org/resource/Santa_Clara_University	high	high	84	http://dbpedia.org/resource/Santa_Clara_University	http://yago-knowledge.org/resource/Santa_Clara_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZ2GCX2DNRQXEYK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q4614	1328	University of Southern California	CA	I	802	574	484.0	641	1016	751	636.0	825	485	354	286	27	1165	http://dbpedia.org/resource/University_of_Southern_California	high	high	85	http://dbpedia.org/resource/University_of_Southern_California	http://yago-knowledge.org/resource/University_of_Southern_California	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVG33VORUGK4TOL5BWC3DJMZXXE3TJME======
http://www.wikidata.org/entity/Q2636927	1329	University of the Pacific	CA	IIA	542	420	372.0	459	666	528	468.0	570	172	92	100	10	377	http://dbpedia.org/resource/University_of_the_Pacific_(Peru)	medium	medium	86	http://dbpedia.org/resource/University_of_the_Pacific_(Peru)	http://yago-knowledge.org/resource/University_of_the_Pacific_(Peru)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPXI2DFL5IGCY3JMZUWGXZIKBSXE5JJ
http://www.wikidata.org/entity/Q3444458	1341	Westmont College	CA	IIB	489	408	339.0	415	616	524	429.0	526	30	19	22	3	74	http://dbpedia.org/resource/Westmont_College	medium	medium	87	http://dbpedia.org/resource/Westmont_College	http://yago-knowledge.org/resource/Westmont_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2G233OORPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q7996868	1342	Whittier College	CA	IIA	666	499	347.0	531	808	601	416.0	642	48	27	24	9	108	http://dbpedia.org/resource/Whittier_College	high	high	88	http://dbpedia.org/resource/Whittier_College	http://yago-knowledge.org/resource/Whittier_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3INF2HI2LFOJPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q3445331	1343	Woodbury University	CA	IIA	*	373	365.0	381	*	472	454.0	478	5	11	6	0	22	http://dbpedia.org/resource/Woodbury_University	medium	medium	89	http://dbpedia.org/resource/Woodbury_University	http://yago-knowledge.org/resource/Woodbury_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3PN5SGE5LSPFPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q1026902	7993	California State University-Bakersfield	CA	IIA	597	482	377.0	499	752	619	495.0	637	95	48	50	13	206	http://dbpedia.org/resource/California_State_University,_Bakersfield	medium	high	90	http://dbpedia.org/resource/California_State_University,_Bakersfield	http://yago-knowledge.org/resource/California_State_University,_Bakersfield	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BNRUWM33SNZUWCX2TORQXIZK7KVXGS5TFOJZWS5DZFRPUEYLLMVZHGZTJMVWGI===
http://www.wikidata.org/entity/Q262663	10395	University of San Diego	CA	IIA	719	533	452.0	575	904	678	569.0	725	105	72	76	12	265	http://dbpedia.org/resource/University_of_San_Diego	high	high	91	http://dbpedia.org/resource/University_of_San_Diego	http://yago-knowledge.org/resource/University_of_San_Diego	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVGYLOL5CGSZLHN4======
http://www.wikidata.org/entity/Q1786078	11649	Loyola Marymount University	CA	IIA	722	558	414.0	589	911	724	543.0	754	130	90	83	3	310	http://dbpedia.org/resource/Loyola_Marymount_University	high	high	92	http://dbpedia.org/resource/Loyola_Marymount_University	http://yago-knowledge.org/resource/Loyola_Marymount_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPPFXWYYK7JVQXE6LNN52W45C7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q351971	1345	Adams State College	CO	IIA	436	356	321.0	360	527	444	400.0	444	29	21	40	8	98	http://dbpedia.org/resource/Adams_State_College	medium	low	93	http://dbpedia.org/resource/Adams_State_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLEMFWXGX2TORQXIZK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q1111261	1347	Colorado College	CO	IIB	613	488	398.0	525	776	621	509.0	665	63	38	26	1	134	http://dbpedia.org/resource/Colorado_College	high	high	94	http://dbpedia.org/resource/Colorado_College	http://yago-knowledge.org/resource/Colorado_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXXEYLEN5PUG33MNRSWOZI=
http://www.wikidata.org/entity/Q1783608	1349	University of Northern Colorado	CO	I	480	390	333.0	385	565	463	399.0	458	151	111	129	35	467	http://dbpedia.org/resource/University_of_Northern_Colorado	medium	medium	95	http://dbpedia.org/resource/University_of_Northern_Colorado	http://yago-knowledge.org/resource/University_of_Northern_Colorado	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU433SORUGK4TOL5BW63DPOJQWI3Y=
http://www.wikidata.org/entity/Q1111640	1350	Colorado State University	CO	I	598	447	403.0	517	714	534	481.0	617	483	255	188	0	926	http://dbpedia.org/resource/Colorado_State_University	high	high	96	http://dbpedia.org/resource/Colorado_State_University	http://yago-knowledge.org/resource/Colorado_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXXEYLEN5PVG5DBORSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q1438597	1353	Fort Lewis College	CO	IIB	439	385	342.0	392	516	452	402.0	460	73	35	52	5	165	http://dbpedia.org/resource/Fort_Lewis_College	medium	medium	97	http://dbpedia.org/resource/Fort_Lewis_College	http://yago-knowledge.org/resource/Fort_Lewis_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTPOJ2F6TDFO5UXGX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q1507218	1358	Mesa State College	CO	IIB	429	353	297.0	340	508	427	363.0	410	49	31	37	7	145	http://dbpedia.org/resource/Colorado_Mesa_University	low	low	98	http://dbpedia.org/resource/Colorado_Mesa_University	http://yago-knowledge.org/resource/Colorado_Mesa_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXXEYLEN5PU2ZLTMFPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q649299	1363	Regis University	CO	IIB	489	434	349.0	424	626	531	428.0	527	16	26	12	2	56	http://dbpedia.org/resource/Regis_University	medium	medium	99	http://dbpedia.org/resource/Regis_University	http://yago-knowledge.org/resource/Regis_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFM5UXGX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q736674	1370	University of Colorado- Boulder	CO	I	652	494	421.0	528	797	615	519.0	649	457	301	227	93	1081	http://dbpedia.org/resource/University_of_Colorado_at_Boulder	high	high	100	http://dbpedia.org/resource/University_of_Colorado_Boulder		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUG33MN5ZGCZDPL5BG65LMMRSXE===
http://www.wikidata.org/entity/Q519427	1371	University of Denver	CO	I	623	479	430.0	509	756	588	525.0	620	142	106	101	6	378	http://dbpedia.org/resource/University_of_Denver	high	high	101	http://dbpedia.org/resource/University_of_Denver	http://yago-knowledge.org/resource/University_of_Denver	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUIZLOOZSXE===
http://www.wikidata.org/entity/Q2564975	1372	Western State College of Colo.	CO	IIB	452	381	324.0	402	546	460	406.0	490	52	25	26	0	103	http://dbpedia.org/resource/Western_State_College_of_Colorado	medium	medium	102	http://dbpedia.org/resource/Western_State_Colorado_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5JXIYLUMVPUG33MN5ZGCZDPL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q1468161	6740	University of Colorado at Denver	CO	IIA	596	453	408.0	467	726	561	508.0	576	106	108	119	35	368	http://dbpedia.org/resource/University_of_Colorado_Denver	medium	medium	103	http://dbpedia.org/resource/University_of_Colorado_Denver	http://yago-knowledge.org/resource/University_of_Colorado_Denver	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUG33MN5ZGCZDPL5CGK3TWMVZA====
http://www.wikidata.org/entity/Q1815354	1374	Albertus Magnus College	CT	IIB	391	343		340	444	400		393	9	7	5	3	24	http://dbpedia.org/resource/Albertus_Magnus_College	low	low	104	http://dbpedia.org/resource/Albertus_Magnus_College	http://yago-knowledge.org/resource/Albertus_Magnus_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMMJSXE5DVONPU2YLHNZ2XGX2DN5WGYZLHMU======
http://www.wikidata.org/entity/Q1797448	1379	Connecticut College	CT	IIB	619	461	366.0	499	810	613	477.0	654	63	35	30	11	140	http://dbpedia.org/resource/Connecticut_College	medium	high	105	http://dbpedia.org/resource/Connecticut_College	http://yago-knowledge.org/resource/Connecticut_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNZXGKY3UNFRXK5C7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q1393265	1385	Fairfield University	CT	IIA	685	545	452.0	545	894	733	603.0	721	62	43	81	6	192	http://dbpedia.org/resource/Fairfield_University	high	high	106	http://dbpedia.org/resource/Fairfield_University	http://yago-knowledge.org/resource/Fairfield_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTBNFZGM2LFNRSF6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q917899	1397	University of New Haven	CT	IIA	524	450	401.0	471	656	576	513.0	596	72	44	30	1	152	http://dbpedia.org/resource/University_of_New_Haven	medium	high	107	http://dbpedia.org/resource/University_of_New_Haven	http://yago-knowledge.org/resource/University_of_New_Haven	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU4ZLXL5EGC5TFNY======
http://www.wikidata.org/entity/Q1030044	1402	Quinnipiac College	CT	IIA	697	540	412.0	553	877	686	531.0	701	82	51	64	10	207	http://dbpedia.org/resource/Quinnipiac_University	high	high	108	http://dbpedia.org/resource/Quinnipiac_University	http://yago-knowledge.org/resource/Quinnipiac_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULVNFXG42LQNFQWGX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q1276963	1403	Sacred Heart University	CT	IIB	546	444	374.0	435	686	566	478.0	553	19	55	30	7	111	http://dbpedia.org/resource/Sacred_Heart_University	medium	medium	109	http://dbpedia.org/resource/Sacred_Heart_University	http://yago-knowledge.org/resource/Sacred_Heart_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BMNZGKZC7JBSWC4TUL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q24399	1409	Saint Joseph College	CT	IIA	548	451	360.0	430	654	544	432.0	517	8	34	22	1	65	http://dbpedia.org/resource/Saint_Joseph_College_(Connecticut)	medium	medium	110	http://dbpedia.org/resource/University_of_Saint_Joseph_(Connecticut)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVGYLJNZ2F6STPONSXA2C7FBBW63TOMVRXI2LDOV2CS===
http://www.wikidata.org/entity/Q1927705	1414	Trinity College	CT	IIB	706	501	394.0	550	901	650	494.0	704	57	49	32	0	146	http://dbpedia.org/resource/Trinity_College_(Connecticut)	high	high	111	http://dbpedia.org/resource/Trinity_College_(Connecticut)	http://yago-knowledge.org/resource/Trinity_College_(Connecticut)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSNFXGS5DZL5BW63DMMVTWKXZIINXW43TFMN2GSY3VOQUQ====
